customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-4464,Female,0,Yes,No,5,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,Month-to-month,No,Mailed check,67.36,4643.21,Yes
CUST-4465,Female,0,Yes,No,38,Yes,No phone service,No,No,Yes,Yes,No internet service,No internet service,No,Two year,No,Mailed check,107.69,3112.15,No
CUST-4466,Female,0,Yes,No,8,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),100.6,4557.51,No
CUST-4467,Female,0,Yes,No,31,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),19.41,1449.22,Yes
CUST-4468,Male,0,No,No,35,Yes,Yes,No,No internet service,No,No internet service,No internet service,No,No,Two year,Yes,Bank transfer (automatic),97.67,6596.97,No
CUST-4469,Male,0,Yes,No,15,Yes,No,DSL,No,No,Yes,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),96.39,2273.87,No
CUST-4470,Female,1,No,Yes,11,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,Two year,No,Mailed check,49.74,5234.64,Yes
CUST-4471,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),67.3,7646.71,No
CUST-4472,Male,0,Yes,No,66,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,31.82,345.28,No
CUST-4473,Female,1,No,No,57,Yes,No phone service,No,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,84.66,3305.06,No
CUST-4474,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),85.44,1162.37,No
CUST-4475,Male,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,116.15,7725.23,Yes
CUST-4476,Male,0,No,Yes,4,Yes,No,No,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),90.28,3072.18,Yes
CUST-4477,Female,0,Yes,No,25,Yes,No,No,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),62.73,1827.56,No
CUST-4478,Male,0,No,Yes,0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,36.03,5755.87,No
CUST-4479,Female,0,No,No,0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),96.77,4625.36,No
CUST-4480,Male,0,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,53.38,6947.26,Yes
CUST-4481,Female,1,Yes,No,8,Yes,Yes,No,Yes,No internet service,Yes,No,No,Yes,Two year,No,Electronic check,112.37,6405.52,Yes
CUST-4482,Female,0,Yes,No,37,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),45.71,8285.15,No
CUST-4483,Female,0,No,No,3,Yes,No phone service,DSL,No,No,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.66,785.9,Yes
CUST-4484,Male,0,Yes,Yes,51,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,80.04,698.87,No
CUST-4485,Male,0,No,No,18,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),109.56,7714.23,Yes
CUST-4486,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,No,Month-to-month,Yes,Mailed check,32.11,8124.52,No
CUST-4487,Female,0,No,No,47,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),22.13,3467.07,No
CUST-4488,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),114.74,3884.69,No
CUST-4489,Male,0,No,No,37,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No,One year,No,Bank transfer (automatic),31.67,3145.3,No
CUST-4490,Male,1,Yes,No,51,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),78.75,6614.34,Yes
CUST-4491,Male,0,No,No,45,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,37.91,6555.81,Yes
CUST-4492,Male,0,Yes,Yes,8,Yes,Yes,DSL,No internet service,No,Yes,Yes,No internet service,No,Two year,No,Electronic check,34.77,1887.6,No
CUST-4493,Female,0,No,No,49,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Electronic check,33.6,3274.19,No
CUST-4494,Female,0,Yes,No,65,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,Yes,One year,No,Mailed check,89.0,1819.89,No
CUST-4495,Male,0,Yes,No,37,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.96,413.47,Yes
CUST-4496,Male,0,No,Yes,26,Yes,No,DSL,No,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,29.98,494.02,No
CUST-4497,Female,0,Yes,No,19,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),31.66,1263.35,No
CUST-4498,Male,0,Yes,No,61,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),111.43,271.46,No
CUST-4499,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),76.89,3607.37,Yes
CUST-4500,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,One year,Yes,Mailed check,96.13,561.01,No
CUST-4501,Male,0,No,No,19,Yes,No phone service,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),26.06,7205.74,No
CUST-4502,Male,0,Yes,No,23,Yes,No,Fiber optic,No internet service,No,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.24,6057.88,Yes
CUST-4503,Male,0,Yes,Yes,49,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,57.62,6664.86,No
CUST-4504,Female,0,No,Yes,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),73.53,5255.47,Yes
CUST-4505,Male,0,Yes,Yes,28,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,55.25,5649.01,No
CUST-4506,Male,0,No,No,4,Yes,No,No,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,89.34,979.94,No
CUST-4507,Female,0,Yes,No,34,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,84.95,511.38,No
CUST-4508,Female,0,No,No,64,Yes,No phone service,No,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,62.69,8408.51,No
CUST-4509,Female,0,Yes,No,69,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Mailed check,25.94,3181.36,No
CUST-4510,Male,0,No,Yes,6,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),77.55,452.87,No
CUST-4511,Female,0,No,Yes,43,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Mailed check,42.19,1372.12,Yes
CUST-4512,Male,1,No,No,71,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,Yes,One year,No,Electronic check,56.58,7433.02,No
CUST-4513,Male,1,Yes,Yes,12,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Credit card (automatic),19.44,1763.58,Yes
CUST-4514,Male,0,No,No,37,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,70.11,3979.45,No
CUST-4515,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,87.9,5679.52,No
CUST-4516,Female,0,No,Yes,53,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),75.75,8210.49,No
CUST-4517,Female,0,No,No,43,No,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,Two year,No,Electronic check,93.16,137.53,No
CUST-4518,Female,0,No,No,12,No,Yes,No,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,117.94,4153.68,Yes
CUST-4519,Female,0,Yes,No,24,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Two year,No,Electronic check,81.26,8466.34,Yes
CUST-4520,Male,1,Yes,No,23,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),40.11,1050.45,Yes
CUST-4521,Male,1,No,Yes,28,Yes,No phone service,DSL,Yes,No,No,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),75.23,1067.37,Yes
CUST-4522,Male,0,No,No,69,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.51,756.29,Yes
CUST-4523,Male,0,No,No,17,Yes,Yes,DSL,No,No,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,51.02,4325.53,No
CUST-4524,Female,0,No,No,4,Yes,No,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),53.2,2973.22,Yes
CUST-4525,Female,0,No,Yes,17,Yes,No,DSL,No,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),70.0,6093.27,No
CUST-4526,Male,0,No,No,62,Yes,No,No,Yes,Yes,No,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),70.37,4863.74,No
CUST-4527,Female,0,No,No,36,No,No,No,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,84.73,4944.68,No
CUST-4528,Female,0,No,No,70,Yes,Yes,No,No,No,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),61.77,4352.8,No
CUST-4529,Male,0,Yes,No,54,Yes,No phone service,No,No internet service,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,36.77,8432.69,No
CUST-4530,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,67.1,4590.21,Yes
CUST-4531,Female,1,Yes,No,51,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,No,Two year,Yes,Mailed check,97.65,631.78,No
CUST-4532,Female,0,No,No,56,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),88.28,2750.85,No
CUST-4533,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.53,6639.71,Yes
CUST-4534,Male,0,Yes,No,43,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),112.83,5348.56,Yes
CUST-4535,Male,0,No,No,23,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,48.58,5819.24,No
CUST-4536,Female,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Mailed check,76.65,7836.76,Yes
CUST-4537,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No,One year,No,Mailed check,21.21,3782.14,Yes
CUST-4538,Male,1,No,No,8,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,108.95,183.59,No
CUST-4539,Female,0,No,No,21,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),86.36,8415.94,No
CUST-4540,Female,0,No,Yes,16,No,No phone service,DSL,No internet service,No,No,No,No,No internet service,Two year,No,Electronic check,45.61,3873.73,No
CUST-4541,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),86.33,845.94,No
CUST-4542,Female,1,No,No,46,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,47.25,4671.09,No
CUST-4543,Female,0,Yes,No,14,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),43.97,5024.1,Yes
CUST-4544,Male,0,No,No,32,Yes,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,62.7,4804.68,No
CUST-4545,Male,0,No,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),78.01,8202.43,No
CUST-4546,Female,0,Yes,No,26,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),38.93,2729.15,Yes
CUST-4547,Female,0,Yes,No,60,Yes,No phone service,No,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,92.29,310.74,No
CUST-4548,Female,0,Yes,Yes,67,Yes,No,DSL,No internet service,No,No internet service,No,Yes,Yes,One year,No,Electronic check,75.81,7819.34,No
CUST-4549,Female,0,No,No,47,Yes,No,No,Yes,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),18.75,1640.09,No
CUST-4550,Female,0,No,No,7,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No,No internet service,Month-to-month,No,Electronic check,72.94,6374.83,Yes
CUST-4551,Male,0,No,No,5,Yes,Yes,No,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,60.09,1748.41,No
CUST-4552,Male,0,Yes,No,62,Yes,Yes,No,No,No,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),84.94,7049.37,Yes
CUST-4553,Male,0,Yes,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,One year,Yes,Electronic check,107.78,7705.94,Yes
CUST-4554,Male,0,Yes,No,21,Yes,Yes,No,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),44.26,911.64,Yes
CUST-4555,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,One year,Yes,Credit card (automatic),85.37,1267.18,No
CUST-4556,Male,0,No,No,5,No,No,DSL,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,33.17,7866.3,Yes
CUST-4557,Female,1,Yes,No,69,Yes,No,No,Yes,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),26.56,6555.11,No
CUST-4558,Female,1,Yes,No,12,Yes,Yes,No,No,Yes,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),111.18,347.92,No
CUST-4559,Female,0,No,No,0,Yes,No,DSL,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),104.23,1563.42,Yes
CUST-4560,Male,0,No,Yes,21,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),68.14,3513.23,Yes
CUST-4561,Female,0,Yes,No,23,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),31.83,7348.13,No
CUST-4562,Male,1,Yes,Yes,63,Yes,No phone service,DSL,No,No internet service,Yes,No,No internet service,Yes,One year,No,Bank transfer (automatic),44.33,1299.27,No
CUST-4563,Male,0,Yes,No,40,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),74.74,6160.16,Yes
CUST-4564,Female,0,Yes,No,21,Yes,No phone service,No,Yes,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),83.18,728.07,No
CUST-4565,Female,0,Yes,Yes,60,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No internet service,One year,Yes,Mailed check,87.06,3980.53,Yes
CUST-4566,Female,1,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.78,6201.33,Yes
CUST-4567,Male,0,No,No,3,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,38.99,566.9,No
CUST-4568,Female,0,No,No,11,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.63,1750.35,Yes
CUST-4569,Male,0,No,No,32,Yes,No,DSL,No,No,No,No internet service,No internet service,No,Two year,Yes,Mailed check,19.26,6734.12,No
CUST-4570,Female,0,No,No,20,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),25.4,1404.96,Yes
CUST-4571,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,48.95,5680.04,No
CUST-4572,Male,0,Yes,No,71,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,36.58,5465.03,No
CUST-4573,Male,0,Yes,No,51,Yes,No phone service,No,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),67.25,4431.98,No
CUST-4574,Male,1,Yes,Yes,46,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,Yes,Two year,No,Electronic check,102.87,1728.91,No
CUST-4575,Male,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No,One year,Yes,Mailed check,90.3,3554.49,Yes
CUST-4576,Male,0,Yes,No,46,Yes,No phone service,No,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.46,5291.84,Yes
CUST-4577,Male,0,Yes,No,55,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,78.03,7496.79,No
CUST-4578,Female,0,Yes,Yes,12,Yes,No,DSL,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,88.04,6785.41,No
CUST-4579,Female,0,Yes,No,43,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.0,5169.5,Yes
CUST-4580,Male,0,No,No,34,Yes,No phone service,No,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,73.25,1955.89,Yes
CUST-4581,Female,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,75.06,1856.04,No
CUST-4582,Male,1,No,No,55,No,No,Fiber optic,No,No,No internet service,No,No,No internet service,One year,Yes,Mailed check,80.87,6921.39,No
CUST-4583,Female,1,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,One year,Yes,Mailed check,95.93,5653.63,Yes
CUST-4584,Female,1,Yes,No,66,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,One year,No,Electronic check,112.4,3055.07,No
CUST-4585,Male,0,Yes,No,52,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,One year,Yes,Mailed check,89.17,8258.1,No
CUST-4586,Male,0,No,No,59,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),110.26,7564.95,No
CUST-4587,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,72.99,5713.76,Yes
CUST-4588,Female,0,Yes,Yes,47,Yes,Yes,No,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),46.93,3149.81,No
CUST-4589,Male,0,Yes,No,34,Yes,No phone service,No,Yes,Yes,No,No internet service,Yes,Yes,One year,No,Credit card (automatic),83.85,2636.87,Yes
CUST-4590,Female,0,No,No,17,No,No,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,Two year,Yes,Credit card (automatic),116.09,7985.85,No
